"id","name","gender","age","class","embarked","country","ticketno","fare","sibsp","parch","survived"
"1934","Perriton, Mr. Hubert Prouse","male",32,"victualling crew","S","England",NA,NA,NA,NA,"no"
"1935","Perry, Mr. Edgar Lionel","male",19,"engineering crew","S","England",NA,NA,NA,NA,"yes"
"1936","Perry, Mr. Henry Frederick","male",23,"engineering crew","S","England",NA,NA,NA,NA,"no"
"1937","Peters, Mr. William Chapman","male",26,"deck crew","S","England",NA,NA,NA,NA,"yes"
"1938","Petty, Mr. Edwin Henry","male",25,"victualling crew","S","England",NA,NA,NA,NA,"no"
"1939","Pfropper, Mr. Richard Paul Jozef","male",30,"victualling crew","S","Germany",NA,NA,NA,NA,"yes"
"1940","Phillimore, Mr. Harold Charles William","male",23,"victualling crew","B","England",NA,NA,NA,NA,"yes"
"1941","Phillips, Mr. A. George","male",27,"engineering crew","S","England",NA,NA,NA,NA,"no"
"1942","Phillips, Mr. John George","male",25,"victualling crew","B","England",NA,NA,NA,NA,"no"
"1943","Phillips, Mr. Walter John","male",35,"restaurant staff","S","England",NA,NA,NA,NA,"no"
"1944","Piatti, Sig. Louis","male",17,"restaurant staff","S","England",NA,NA,NA,NA,"no"
"1945","Piazza, Sig. Pompeo Gaspro","male",33,"restaurant staff","S","England",NA,NA,NA,NA,"no"
"1946","Pitfield, Mr. William James","male",25,"engineering crew","S","England",NA,NA,NA,NA,"no"
"1947","Pitman, Mr. Herbert John","male",34,"deck crew","B","England",NA,NA,NA,NA,"yes"
"1948","Platt, Mr. Wilfred George","male",18,"victualling crew","S","England",NA,NA,NA,NA,"no"
"1949","Podesta, Mr. Alfred John Alexander","male",24,"engineering crew","S","England",NA,NA,NA,NA,"yes"
"1950","Poggi, Sig. Emilio","male",28,"restaurant staff","S","England",NA,NA,NA,NA,"no"
"1951","Poingdestre, Mr. John Thomas","male",33,"deck crew","S","Channel Islands",NA,NA,NA,NA,"yes"
"1952","Pond, Mr. George","male",33,"engineering crew","S","England",NA,NA,NA,NA,"no"
"1953","Pook, Mr. Percy Robert","male",36,"victualling crew","S","England",NA,NA,NA,NA,"no"
"1954","Porteus, Mr. Thomas Henry","male",34,"victualling crew","S","England",NA,NA,NA,NA,"no"
"1955","Port, Mr. Frank","male",22,"victualling crew","S","England",NA,NA,NA,NA,"yes"
"1956","Prangnell, Mr. George Alexander","male",30,"engineering crew","S","England",NA,NA,NA,NA,"yes"
"1957","Prentice, Mr. Frank Winnold","male",23,"victualling crew","S","England",NA,NA,NA,NA,"yes"
"1958","Preston, Mr. Thomas Charles Alfred","male",20,"engineering crew","S","England",NA,NA,NA,NA,"no"
"1959","Price, Mr. Ernest Cyril","male",17,"restaurant staff","S","England",NA,NA,NA,NA,"no"
"1960","Prichard, Mrs. Alice Maud","female",36,"victualling crew","S","England",NA,NA,NA,NA,"yes"
"1961","Prideaux, Mr. John Arthur (Jack)","male",23,"victualling crew","S","England",NA,NA,NA,NA,"no"
"1962","Priest, Mr. Arthur John","male",24,"engineering crew","S","England",NA,NA,NA,NA,"yes"
"1963","Prior, Mr. Harold John Arnold","male",21,"victualling crew","S","England",NA,NA,NA,NA,"yes"
"1964","Proctor, Mr. Charles","male",46,"victualling crew","B","England",NA,NA,NA,NA,"no"
"1965","Proudfoot, Mr. Richard Royston","male",22,"engineering crew","S","England",NA,NA,NA,NA,"no"
"1966","Pryce, Mr. Charles William","male",23,"victualling crew","S","England",NA,NA,NA,NA,"no"
"1967","Pugh, Mr. Alfred","male",20,"victualling crew","S","England",NA,NA,NA,NA,"yes"
"1968","Pugh, Mr. Arthur Percy","male",31,"engineering crew","S","England",NA,NA,NA,NA,"no"
"1969","Pusey, Mr. William Robert Holland","male",22,"engineering crew","S","England",NA,NA,NA,NA,"yes"
"1970","Puzey, Mr. John Edward","male",44,"victualling crew","B","England",NA,NA,NA,NA,"no"
"1971","Randall, Mr. Frank Henry","male",29,"victualling crew","S","England",NA,NA,NA,NA,"no"
"1972","Ranger, Mr. Thomas","male",29,"engineering crew","S","England",NA,NA,NA,NA,"yes"
"1973","Ransom, Mr. James Augustus","male",50,"victualling crew","B","England",NA,NA,NA,NA,"no"
"1974","Rattenbury, Mr. William Henry","male",38,"victualling crew","B","Channel Islands",NA,NA,NA,NA,"no"
"1975","Ratti, Sig. Enrico","male",21,"restaurant staff","S","England",NA,NA,NA,NA,"no"
"1976","Ray, Mr. Frederick Dent","male",32,"victualling crew","B","England",NA,NA,NA,NA,"yes"
"1977","Read, Mr. Joseph","male",20,"engineering crew","S","England",NA,NA,NA,NA,"no"
"1978","Reed, Mr. Thomas Charles Prowse","male",55,"victualling crew","S","England",NA,NA,NA,NA,"no"
"1979","Reeves, Mr. Frederick Simms","male",34,"engineering crew","S","England",NA,NA,NA,NA,"no"
"1980","Reid, Mr. Robert Thomas","male",30,"engineering crew","S","England",NA,NA,NA,NA,"no"
"1981","Revell, Mr. William James Francis","male",31,"victualling crew","B","England",NA,NA,NA,NA,"no"
"1982","Ricaldone, Sig. Rinaldo Renato","male",22,"restaurant staff","S","England",NA,NA,NA,NA,"no"
"1983","Rice, Mr. Charles","male",32,"engineering crew","S","England",NA,NA,NA,NA,"yes"
"1984","Rice, Mr. John Reginald","male",25,"victualling crew","S","England",NA,NA,NA,NA,"no"
"1985","Rice, Mr. Percy","male",19,"victualling crew","S","England",NA,NA,NA,NA,"no"
"1986","Richards, Mr. Joseph James","male",30,"engineering crew","S","England",NA,NA,NA,NA,"no"
"1987","Rickman, Mr. George Albert","male",36,"engineering crew","S","England",NA,NA,NA,NA,"no"
"1988","Ricks, Mr. Cyril Gordon","male",22,"victualling crew","S","England",NA,NA,NA,NA,"no"
"1989","Ridout, Mr. Walter George","male",30,"victualling crew","S","England",NA,NA,NA,NA,"no"
"1990","Rigozzi, Sig. Abele","male",22,"restaurant staff","S","England",NA,NA,NA,NA,"no"
"1991","Rimmer, Mr. Gilbert","male",29,"victualling crew","S","England",NA,NA,NA,NA,"no"
"1992","Roberton, Mr. George Edward","male",19,"victualling crew","S","England",NA,NA,NA,NA,"no"
"1993","Roberts, Mr. Frank John","male",37,"victualling crew","B","England",NA,NA,NA,NA,"no"
"1994","Roberts, Mr. Hugh H.","male",40,"victualling crew","B","Wales",NA,NA,NA,NA,"no"
"1995","Roberts, Mr. Robert George","male",35,"engineering crew","S","England",NA,NA,NA,NA,"no"
"1996","Roberts, Mrs. Mary Kezia","female",41,"victualling crew","S","England",NA,NA,NA,NA,"yes"
"1997","Robinson, Mr. James William","male",30,"victualling crew","S","England",NA,NA,NA,NA,"no"
"1998","Robinson, Mrs. Annie","female",41,"victualling crew","S","England",NA,NA,NA,NA,"yes"
"1999","Rogers, Mr. Edward James William","male",31,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2000","Rogers, Mr. Michael","male",27,"victualling crew","S","Ireland",NA,NA,NA,NA,"no"
"2001","Ross, Mr. Horace Leopold","male",36,"victualling crew","S","England",NA,NA,NA,NA,"yes"
"2002","Rotta, Sig. Angelo Mario","male",23,"restaurant staff","S","England",NA,NA,NA,NA,"no"
"2003","Rous, Mr. Arthur John","male",26,"engineering crew","B","England",NA,NA,NA,NA,"no"
"2004","Rousseau, Mr. Pierre","male",49,"restaurant staff","S","England",NA,NA,NA,NA,"no"
"2005","Rowe, Mr. Edgar Maurice","male",31,"victualling crew","B","England",NA,NA,NA,NA,"no"
"2006","Rowe, Mr. George Thomas","male",32,"deck crew","B","England",NA,NA,NA,NA,"yes"
"2007","Rudd, Mr. Henry","male",24,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2008","Rule, Mr. Samuel James","male",58,"victualling crew","B","England",NA,NA,NA,NA,"yes"
"2009","Russell, Mr. Boysie Richard","male",17,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2010","Rutter, Mr. Sidney Frank","male",27,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2011","Ryan, Mr. Thomas","male",28,"victualling crew","S","Channel Islands",NA,NA,NA,NA,"no"
"2012","Ryerson, Mr. William Edwy","male",33,"victualling crew","S","Canada",NA,NA,NA,NA,"yes"
"2013","Saccaggi, Sig. Giovanni Giuseppe Emilio","male",24,"restaurant staff","S","Italy",NA,NA,NA,NA,"no"
"2014","Salussolia, Sig. Govanni","male",25,"restaurant staff","S","England",NA,NA,NA,NA,"no"
"2015","Samuel, Mr. Owen Wilmore","male",47,"victualling crew","S","Wales",NA,NA,NA,NA,"no"
"2016","Sangster, Mr. Charles Edward","male",30,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2017","Sartori, Sig. Lazar","male",24,"restaurant staff","S","England",NA,NA,NA,NA,"no"
"2018","Saunders, Mr. D. E.","male",26,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2019","Saunders, Mr. F.","male",22,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2020","Saunders, Mr. W.","male",23,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2021","Saunders, Mr. Walter Ernest","male",23,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2022","Savage, Mr. Charles Joseph","male",23,"victualling crew","S","England",NA,NA,NA,NA,"yes"
"2023","Sawyer, Mr. Robert James","male",31,"deck crew","S","England",NA,NA,NA,NA,"no"
"2024","Scarrott, Mr. Joseph George","male",33,"deck crew","S","England",NA,NA,NA,NA,"yes"
"2025","Scavino, Sig. Candido","male",42,"restaurant staff","S","Italy",NA,NA,NA,NA,"no"
"2026","Scott, Mr. Archibald","male",41,"engineering crew","S","Northern Ireland",NA,NA,NA,NA,"no"
"2027","Scott, Mr. Frederick William","male",28,"engineering crew","S","England",NA,NA,NA,NA,"yes"
"2028","Scott, Mr. John","male",20,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2029","Scovell, Mr. Robert","male",55,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2030","Sedunary, Mr. Samuel Francis","male",25,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2031","Self, Mr. Albert Charles Edward","male",24,"engineering crew","S","England",NA,NA,NA,NA,"yes"
"2032","Self, Mr. Alfred Henry","male",40,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2033","Senior, Mr. Harry","male",31,"engineering crew","S","England",NA,NA,NA,NA,"yes"
"2034","Sesia, Sig. Giacomo","male",24,"restaurant staff","S","England",NA,NA,NA,NA,"no"
"2035","Seward, Mr. Wilfred Deable","male",25,"victualling crew","S","England",NA,NA,NA,NA,"yes"
"2036","Shaw, Mr. Henry","male",42,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2037","Shea, Mr. John Joseph","male",40,"victualling crew","B","England",NA,NA,NA,NA,"no"
"2038","Shea, Mr. Thomas","male",32,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2039","Sheath, Mr. Frederick","male",20,"engineering crew","S","England",NA,NA,NA,NA,"yes"
"2040","Shepherd, Mr. Jonathan","male",32,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2041","Shiers, Mr. Alfred Charles","male",25,"engineering crew","S","England",NA,NA,NA,NA,"yes"
"2042","Shillabeer, Mr. Charles Frederick","male",19,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2043","Siebert, Mr. Sidney Conrad","male",29,"victualling crew","B","England",NA,NA,NA,NA,"no"
"2044","Simmons, Mr. Andrew George James","male",31,"victualling crew","S","England",NA,NA,NA,NA,"yes"
"2045","Simmons, Mr. Frederick Charles","male",24,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2046","Simmons, Mr. William Simon C.","male",37,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2047","Simpson, Dr. John Edward","male",37,"deck crew","S","Northern Ireland",NA,NA,NA,NA,"no"
"2048","Sivier, Mr. William","male",23,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2049","Skeates, Mr. William","male",23,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2050","Skinner, Mr. Edward","male",41,"victualling crew","B","England",NA,NA,NA,NA,"no"
"2051","Slight, Mr. Harry John","male",33,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2052","Slight, Mr. William Henry James","male",36,"victualling crew","B","England",NA,NA,NA,NA,"no"
"2053","Sloan, Miss. Mary","female",28,"victualling crew","S","Northern Ireland",NA,NA,NA,NA,"yes"
"2054","Sloan, Mr. Peter","male",31,"engineering crew","B","England",NA,NA,NA,NA,"no"
"2055","Slocombe, Mrs. Maude Louise","female",30,"victualling crew","S","England",NA,NA,NA,NA,"yes"
"2056","Small, Mr. William","male",40,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2057","Smillie, Mr. John","male",29,"victualling crew","B","Scotland",NA,NA,NA,NA,"no"
"2058","Smith, Captain. Edward John","male",62,"deck crew","S","England",NA,NA,NA,NA,"no"
"2059","Smither, Mr. Harry James","male",22,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2060","Smith, Miss. Katherine Elizabeth","female",45,"victualling crew","S","England",NA,NA,NA,NA,"yes"
"2061","Smith, Mr. Charles Edwin","male",40,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2062","Smith, Mr. Charles Henry James","male",38,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2063","Smith, Mr. Emest George","male",27,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2064","Smith, Mr. F.","male",20,"victualling crew","B","England",NA,NA,NA,NA,"no"
"2065","Smith, Mr. James Muil","male",39,"engineering crew","B","Scotland",NA,NA,NA,NA,"no"
"2066","Smith, Mr. James William","male",24,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2067","Smith, Mr. John Richard Jago","male",35,"victualling crew","S",NA,NA,NA,NA,NA,"no"
"2068","Smith, Mr. Reginald George","male",33,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2069","Smith, Mr. William","male",26,"deck crew","S","England",NA,NA,NA,NA,"no"
"2070","Snape, Mrs. Lucy Violet","female",22,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2071","Snellgrove, Mr. George","male",41,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2072","Snooks, Mr. W.","male",26,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2073","Snow, Mr. Eustace Philip","male",21,"engineering crew","S","England",NA,NA,NA,NA,"yes"
"2074","Sparkman, Mr. Henry William","male",36,"engineering crew","S","England",NA,NA,NA,NA,"yes"
"2075","Stagg, Mr. John Henry","male",38,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2076","Stanbrook, Mr. Augustus George","male",31,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2077","Stap, Miss. Sarah Agnes","female",47,"victualling crew","S","England",NA,NA,NA,NA,"yes"
"2078","Stebbings, Mr. Sydney Frederick","male",36,"victualling crew","B","England",NA,NA,NA,NA,"no"
"2079","Steel, Mr. Robert Edward","male",30,"engineering crew","S",NA,NA,NA,NA,NA,"no"
"2080","Stewart, Mr. John","male",28,"victualling crew","B","Scotland",NA,NA,NA,NA,"yes"
"2081","Stocker, Mr. Henry Dorey","male",20,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2082","Stone, Mr. Edmund","male",33,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2083","Stone, Mr. Edward Thomas","male",29,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2084","Street, Mr. Thomas Albert","male",25,"engineering crew","S","England",NA,NA,NA,NA,"yes"
"2085","Stroud, Mr. Edward Alfred Orlando","male",19,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2086","Stroud, Mr. Harry John","male",35,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2087","Strugnell, Mr. John Herbert","male",34,"victualling crew","B","England",NA,NA,NA,NA,"no"
"2088","Stubbings, Mr. Harry Robert","male",31,"victualling crew","B","England",NA,NA,NA,NA,"no"
"2089","Stubbs, Mr. James Henry","male",28,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2090","Sullivan, Mr. S.","male",25,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2091","Swan, Mr. William","male",48,"victualling crew","B","Northern Ireland",NA,NA,NA,NA,"no"
"2092","Symonds, Mr. John Crane","male",45,"victualling crew","B","England",NA,NA,NA,NA,"no"
"2093","Symons, Mr. George Thomas Macdonald","male",24,"deck crew","S","England",NA,NA,NA,NA,"yes"
"2094","Talbot, Mr. George Frederick Charles","male",20,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2095","Tamlyn, Mr. Frederick","male",24,"deck crew","S","England",NA,NA,NA,NA,"no"
"2096","Taylor, Mr. Bernard Cuthbert","male",22,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2097","Taylor, Mr. Charles William Frederick","male",40,"deck crew","S","England",NA,NA,NA,NA,"no"
"2098","Taylor, Mr. George","male",24,"engineering crew","S","England",NA,NA,NA,NA,"yes"
"2099","Taylor, Mr. J.","male",42,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2100","Taylor, Mr. John Henry","male",49,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2101","Taylor, Mr. Leonard","male",19,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2102","Taylor, Mr. William Henry","male",28,"engineering crew","S","England",NA,NA,NA,NA,"yes"
"2103","Taylor, Mr. William John","male",32,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2104","Terrell, Mr. Bertram","male",19,"deck crew","S","England",NA,NA,NA,NA,"no"
"2105","Terrell, Mr. Frank","male",27,"victualling crew","S","England",NA,NA,NA,NA,"yes"
"2106","Testoni, Sig. Ercole","male",23,"restaurant staff","S","England",NA,NA,NA,NA,"no"
"2107","Teuton, Mr. Thomas Moore","male",35,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2108","Thaler, Mr. Montague Donald","male",17,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2109","Theissinger, Mr. Alfred","male",46,"victualling crew","S","England",NA,NA,NA,NA,"yes"
"2110","Thomas, Mr. Albert Charles","male",23,"victualling crew","S","England",NA,NA,NA,NA,"yes"
"2111","Thomas, Mr. Benjamin James","male",30,"victualling crew","B","England",NA,NA,NA,NA,"yes"
"2112","Thomas, Mr. Joseph Wakefield","male",24,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2113","Thompson, Mr. Herbert Henry","male",25,"victualling crew","B","England",NA,NA,NA,NA,"no"
"2114","Thompson, Mr. John William","male",35,"engineering crew","S","England",NA,NA,NA,NA,"yes"
"2115","Thorley, Mr. William","male",39,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2116","Thorn, Mr. Harry","male",25,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2117","Threlfall, Mr. Thomas","male",44,"engineering crew","S","England",NA,NA,NA,NA,"yes"
"2118","Thresher, Mr. George Terrill","male",25,"engineering crew","S","England",NA,NA,NA,NA,"yes"
"2119","Tietz, Sig. Carlo/Karl","male",27,"restaurant staff","S","England",NA,NA,NA,NA,"no"
"2120","Tizard, Mr. Arthur Leopold","male",31,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2121","Toms, Mr. Fred","male",29,"victualling crew","B","England",NA,NA,NA,NA,"yes"
"2122","Topp, Mr. Thomas","male",28,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2123","Toshack, Mr. James Adamson","male",30,"victualling crew","S","Scotland",NA,NA,NA,NA,"no"
"2124","Tozer, Mr. James","male",32,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2125","Triggs, Mr. Reuben Robert","male",39,"engineering crew","S","England",NA,NA,NA,NA,"yes"
"2126","Turley, Mr. Richard","male",37,"engineering crew","B","Ireland",NA,NA,NA,NA,"no"
"2127","Turner, Mr. George Frederick","male",42,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2128","Turner, Mr. Leopold Olerenshaw","male",28,"victualling crew","B","England",NA,NA,NA,NA,"no"
"2129","Turvey, Mr. Charles Thomas","male",17,"restaurant staff","S","England",NA,NA,NA,NA,"no"
"2130","Urbini, Sig. Roberto","male",20,"restaurant staff","S","Italy",NA,NA,NA,NA,"no"
"2131","Valvassori, Sig. Ettore Luigi","male",35,"restaurant staff","S","England",NA,NA,NA,NA,"no"
"2132","van der Brugge, Mr. Wessel Adrianus","male",38,"engineering crew","S","Netherlands",NA,NA,NA,NA,"no"
"2133","Veal, Mr. Arthur","male",36,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2134","Veal, Mr. Thomas Henry Edom","male",38,"victualling crew","S","England",NA,NA,NA,NA,"no"
"2135","Vear, Mr. Henry","male",33,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2136","Vear, Mr. William","male",34,"engineering crew","S","England",NA,NA,NA,NA,"no"
"2137","Vicat, Sig. Alphonse Jean Eugene","male",21,"restaurant staff","S","England",NA,NA,NA,NA,"no"
"2138","Vigott, Mr. Philip Francis","male",32,"deck crew","S","Channel Islands",NA,NA,NA,NA,"yes"
"2139","Villvarlange, Mr. Pierre Léon Gabriel","male",19,"restaurant staff","S","England",NA,NA,NA,NA,"no"
